,Номенклатура,КлассТовара
4335,908e59e3-7159-11e0-8807-001517c526f0,Наименее продаваемый
4336,65d061f9-f39c-11e0-a79c-001517c526f0,Наименее продаваемый
4337,5d5f08ce-f87e-11e0-9539-001517c526f0,Наименее продаваемый
4338,84f9336f-55e4-11e1-abe1-001517c526f0,Наименее продаваемый
4339,e67ae7cc-128a-11e0-b8e7-001517c526f0,Наименее продаваемый
4340,ae5d3fb6-a9c9-11df-b6b2-001517c526f0,Наименее продаваемый
4341,dbe72f1e-9cfd-11de-8bef-00151716f9f5,Наименее продаваемый
4342,253973f8-478d-11df-bc79-001517c526f1,Наименее продаваемый
4343,2d0ff97c-bba3-11da-ab47-0002b3552d75,Наименее продаваемый
4344,a5b0ae88-77c9-11dd-ba17-00151716f9f5,Наименее продаваемый
4345,65d061f8-f39c-11e0-a79c-001517c526f0,Наименее продаваемый
4346,7bb0c071-789b-11dd-93da-00151716f9f5,Наименее продаваемый
4347,761748f6-fea3-11e0-9cbb-001517c526f0,Наименее продаваемый
4348,a57c88fe-df51-11e0-9c77-001517c526f0,Наименее продаваемый
4349,077a327e-3ad9-11df-b74e-001517c526f1,Наименее продаваемый
4350,30565df1-0ea7-11de-a585-00151716f9f5,Наименее продаваемый
4351,f1acad74-fef4-11dd-a0a4-00151716f9f5,Наименее продаваемый
4352,8730c506-2e9c-11dc-bca3-00001a1933df,Наименее продаваемый
4353,6c9ab61e-ae21-11de-bd70-00151716f9f5,Наименее продаваемый
4354,8eac3c27-2f96-11dc-84aa-0016e68b97a6,Наименее продаваемый
4355,d223d59e-4ead-11e0-893f-001517c526f0,Наименее продаваемый
4356,23b52757-f476-11e0-b3d5-001517c526f0,Наименее продаваемый
4357,04cc7b3b-8427-11db-9e4d-00173147c81e,Наименее продаваемый
4358,beed9309-8d17-11de-b404-00151716f9f5,Наименее продаваемый
4359,e1e28068-197a-11df-a55f-001517c526f1,Наименее продаваемый
4360,de93d54b-f082-11e0-b43b-001517c526f0,Наименее продаваемый
4361,237fbec8-4863-11df-bc79-001517c526f1,Наименее продаваемый
4362,45be3b5e-50d3-11df-9f2f-001517c526f1,Наименее продаваемый
4363,1753ae9b-4344-11e1-885a-001517c526f0,Наименее продаваемый
4364,b5fa1f68-071e-11e0-be91-001517c526f0,Наименее продаваемый
4365,c5eaf076-a388-11e0-8987-00155d030b07,Наименее продаваемый
4366,00f0f309-e16c-11df-bafc-001517c526f0,Наименее продаваемый
4367,b966a509-0b61-11e1-8678-001517c526f0,Наименее продаваемый
4368,859b0881-79e0-11df-adb3-001517c526f1,Наименее продаваемый
4369,a11a6ab5-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4370,e4a77028-08ed-11e0-8eb0-001517c526f0,Наименее продаваемый
4371,0d3126f3-505c-11e0-9b9b-001517c526f0,Наименее продаваемый
4372,f65c93fd-de93-11dc-bc57-00151716f9f5,Наименее продаваемый
4373,86edb981-797d-11e1-84e2-001517c526f0,Наименее продаваемый
4374,164f81bf-f224-11e0-8563-001517c526f0,Наименее продаваемый
4375,00a2b0ec-f4f6-11de-97f8-00151716f9f5,Наименее продаваемый
4376,5afbe8ef-5b6c-11e0-b61b-001517c526f0,Наименее продаваемый
4377,f2f26804-f625-11e0-8acf-001517c526f0,Наименее продаваемый
4378,2cf057d8-35b5-11e0-acff-001517c526f0,Наименее продаваемый
4379,6dddf04d-4e35-11dd-a76c-00151716f9f5,Наименее продаваемый
4380,0c3e5c66-9ce1-11de-8bef-00151716f9f5,Наименее продаваемый
4381,dd3f8092-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4382,dfb1dd95-ddab-11e0-b636-001517c526f0,Наименее продаваемый
4383,681b0caa-f462-11e0-b3d5-001517c526f0,Наименее продаваемый
4384,5d5f08c7-f87e-11e0-9539-001517c526f0,Наименее продаваемый
4385,894bfd32-417a-11e1-8064-001517c526f0,Наименее продаваемый
4386,6b252c37-2207-11e1-b2b4-001517c526f0,Наименее продаваемый
4387,6130604b-b71f-11db-98b4-001731bb01c7,Наименее продаваемый
4388,7fb7001e-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4389,907d3bbe-d279-11df-b609-001517c526f0,Наименее продаваемый
4390,a6758537-05bc-11e1-bc02-001517c526f0,Наименее продаваемый
4391,4d7de378-4ba9-11e1-a28a-001517c526f0,Наименее продаваемый
4392,c98804e7-359e-11e0-acff-001517c526f0,Наименее продаваемый
4393,b313d1ee-cd67-11e0-9b01-001517c526f0,Наименее продаваемый
4394,c8a3511e-ca0b-11e0-b1ee-001517c526f0,Наименее продаваемый
4395,1dce2438-56bb-11dc-9c07-00151716f9f5,Наименее продаваемый
4396,0233ddaf-f94e-11e0-89eb-001517c526f0,Наименее продаваемый
4397,d28be0ec-784f-11db-9934-00001a1933df,Наименее продаваемый
4398,82f5af96-6bc3-11e0-b7a0-001517c526f0,Наименее продаваемый
4399,fc440735-ea52-11e0-9a0e-001517c526f0,Наименее продаваемый
4400,cd4f1348-2aa6-11e1-b0a9-001517c526f0,Наименее продаваемый
4401,cf7e50b8-40c4-11e1-8064-001517c526f0,Наименее продаваемый
4402,5323f51a-cf9e-11e0-8a03-001517c526f0,Наименее продаваемый
4403,b142b0c9-13d6-11e1-8721-001517c526f0,Наименее продаваемый
4404,557127b4-b736-11e0-8d58-00155d030b07,Наименее продаваемый
4405,93c1bcfe-2756-11e0-8191-001517c526f0,Наименее продаваемый
4406,49c31853-c51c-11df-b643-001517c526f0,Наименее продаваемый
4407,7df7b6cd-924e-11e0-bd68-00155d030b07,Наименее продаваемый
4408,15a36fa4-7d16-11e0-9e54-00155d030b03,Наименее продаваемый
4409,5a237a96-82b2-11dd-aeb5-00151716f9f5,Наименее продаваемый
4410,ed680023-b2aa-11e0-9b5e-00155d030b07,Наименее продаваемый
4411,73c944cd-4b84-11e0-a4f2-001517c526f0,Наименее продаваемый
4412,8fbfae75-f477-11e0-b3d5-001517c526f0,Наименее продаваемый
4413,03fdaf85-f85f-11e0-9539-001517c526f0,Наименее продаваемый
4414,164f81b4-f224-11e0-8563-001517c526f0,Наименее продаваемый
4415,dd3f8051-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4416,2a6894d4-eb22-11e0-a81f-001517c526f0,Наименее продаваемый
4417,81d88058-43aa-11e0-8cef-001517c526f0,Наименее продаваемый
4418,5735614a-35a3-11e0-acff-001517c526f0,Наименее продаваемый
4419,12dd42b2-bba3-11da-ab47-0002b3552d75,Наименее продаваемый
4420,f090ee9f-7306-11dc-8b66-00151716f9f5,Наименее продаваемый
4421,6b5f5268-3974-11e0-8521-001517c526f0,Наименее продаваемый
4422,4a96d7ca-1a49-11e1-a6ae-001517c526f0,Наименее продаваемый
4423,4073d94c-bba3-11da-ab47-0002b3552d75,Наименее продаваемый
4424,96c4ec7b-3ad5-11df-b74e-001517c526f1,Наименее продаваемый
4425,d0b3b37b-34b6-11e0-b470-001517c526f0,Наименее продаваемый
4426,1eca559a-7273-11de-a93c-00151716f9f5,Наименее продаваемый
4427,da0d6c77-ed50-11df-a196-001517c526f0,Наименее продаваемый
4428,44a6dd41-4fab-11e0-893f-001517c526f0,Наименее продаваемый
4429,4e5cf4f7-f860-11e0-9539-001517c526f0,Наименее продаваемый
4430,188d4661-7992-11dd-adb7-00151716f9f5,Наименее продаваемый
4431,942eea40-9114-11dd-9183-00151716f9f5,Наименее продаваемый
4432,939226eb-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4433,58464d51-d1cf-11e0-bc27-001517c526f0,Наименее продаваемый
4434,fe13f62c-25fc-11e1-ab36-001517c526f0,Наименее продаваемый
4435,238a2356-c2f1-11e0-a22a-001517c526f0,Наименее продаваемый
4436,3194894c-2ffc-11e0-bae4-001517c526f0,Наименее продаваемый
4437,c86f0c90-e266-11e0-bdbc-001517c526f0,Наименее продаваемый
4438,ad5de639-ade4-11e0-a4dd-00155d030b07,Наименее продаваемый
4439,3628f7d9-fac6-11e0-ba5e-001517c526f0,Наименее продаваемый
4440,3a038454-26d8-11e1-be43-001517c526f0,Наименее продаваемый
4441,1c44483b-0b76-11e1-8678-001517c526f0,Наименее продаваемый
4442,6c9ab617-ae21-11de-bd70-00151716f9f5,Наименее продаваемый
4443,44a6dd40-4fab-11e0-893f-001517c526f0,Наименее продаваемый
4444,ae83d626-1baa-11e1-9a3d-001517c526f0,Наименее продаваемый
4445,4054a575-636c-11e1-b0ae-001517c526f0,Наименее продаваемый
4446,57496361-4c8c-11e1-a28a-001517c526f0,Наименее продаваемый
4447,c88aea57-d291-11df-b609-001517c526f0,Наименее продаваемый
4448,c37c3c06-d2a8-11e0-9488-001517c526f0,Наименее продаваемый
4449,5dbb040d-f3b6-11db-b47a-00001a1933df,Наименее продаваемый
4450,0051967a-2b91-11e1-9772-001517c526f0,Наименее продаваемый
4451,a36ad1ed-3afa-11e0-966b-001517c526f0,Наименее продаваемый
4452,26a49ff5-c7c4-11e0-b984-001517c526f0,Наименее продаваемый
4453,8ea99c46-afd6-11df-82c0-001517c526f0,Наименее продаваемый
4454,8ea99c39-afd6-11df-82c0-001517c526f0,Наименее продаваемый
4455,c6e6bdb6-af5c-11e0-a848-00155d030b07,Наименее продаваемый
4456,cb402844-f306-11e0-8ca6-001517c526f0,Наименее продаваемый
4457,894bfd25-417a-11e1-8064-001517c526f0,Наименее продаваемый
4458,7c0e4372-eb08-11e0-a81f-001517c526f0,Наименее продаваемый
4459,1acc2f82-c818-11de-98c8-00151716f9f5,Наименее продаваемый
4460,32c39883-08dc-11dc-8932-00173147c81e,Наименее продаваемый
4461,e4394b07-36e7-11db-a1fa-0002b3552d75,Наименее продаваемый
4462,194e7560-3565-11df-a9f6-001517c526f1,Наименее продаваемый
4463,0a41879e-a771-11e0-b3ce-00155d030b07,Наименее продаваемый
4464,1f554d1c-bc88-11df-96d3-001517c526f0,Наименее продаваемый
4465,f76bc5e3-2693-11df-beba-001517c526f1,Наименее продаваемый
4466,f2f267f9-f625-11e0-8acf-001517c526f0,Наименее продаваемый
4467,2997ae1b-0053-11e1-b82c-001517c526f0,Наименее продаваемый
4468,6963b7a5-28da-11e0-84bb-001517c526f0,Наименее продаваемый
4469,cee5b1d0-34be-11e0-b470-001517c526f0,Наименее продаваемый
4470,26087d71-10b5-11e1-af67-001517c526f0,Наименее продаваемый
4471,f8060989-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4472,26a49ffc-c7c4-11e0-b984-001517c526f0,Наименее продаваемый
4473,ae83d61d-1baa-11e1-9a3d-001517c526f0,Наименее продаваемый
4474,a36ad1ec-3afa-11e0-966b-001517c526f0,Наименее продаваемый
4475,c6fbe600-c6f2-11db-9dc9-00001a1933df,Наименее продаваемый
4476,859b087d-79e0-11df-adb3-001517c526f1,Наименее продаваемый
4477,0a418793-a771-11e0-b3ce-00155d030b07,Наименее продаваемый
4478,b0a3da83-f2d5-11df-bd56-001517c526f0,Наименее продаваемый
4479,15a80975-f915-11df-9c4e-001517c526f0,Наименее продаваемый
4480,f41a776d-1979-11e1-93eb-001517c526f0,Наименее продаваемый
4481,6ce6a88b-14c3-11e1-83f5-001517c526f0,Наименее продаваемый
4482,4bf46ec9-c6e7-11e0-aa3f-001517c526f0,Наименее продаваемый
4483,cd4f1347-2aa6-11e1-b0a9-001517c526f0,Наименее продаваемый
4484,bf6bb501-9026-11dd-88c5-00151716f9f5,Наименее продаваемый
4485,532b4309-010c-11e1-bf40-001517c526f0,Наименее продаваемый
4486,58483ab6-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4487,7fb7001b-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4488,3656d1a6-b70a-11df-b1cb-001517c526f0,Наименее продаваемый
4489,fd13a0b5-0f84-11de-8383-00151716f9f5,Наименее продаваемый
4490,59e870e9-ee19-11e0-9d40-001517c526f0,Наименее продаваемый
4491,58c57cd1-0713-11df-9cf0-00151716f9f5,Наименее продаваемый
4492,e0ed1121-35a1-11e0-acff-001517c526f0,Наименее продаваемый
4493,780bb4d8-603a-11e0-b05b-001517c526f0,Наименее продаваемый
4494,7bcfaf15-47c5-11e1-80db-001517c526f0,Наименее продаваемый
4495,8e6cdf0b-797d-11e1-84e2-001517c526f0,Наименее продаваемый
4496,d7c84655-fea1-11e0-9cbb-001517c526f0,Наименее продаваемый
4497,3efb3035-ae9b-11e0-a95d-00155d030b07,Наименее продаваемый
4498,c8a3512f-ca0b-11e0-b1ee-001517c526f0,Наименее продаваемый
4499,2d4ab789-97c6-11e0-90c2-00155d030b07,Наименее продаваемый
4500,e4a77024-08ed-11e0-8eb0-001517c526f0,Наименее продаваемый
4501,bc700443-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4502,3ae71e6c-1c90-11e1-95eb-001517c526f0,Наименее продаваемый
4503,bbfe912d-5c6e-11de-8bf7-00151716f9f5,Наименее продаваемый
4504,3e14a670-ae32-11de-bd70-00151716f9f5,Наименее продаваемый
4505,9a59dc6d-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4506,0e5d0cb1-2ff8-11e0-bae4-001517c526f0,Наименее продаваемый
4507,ca583846-156e-11e1-92d4-001517c526f0,Наименее продаваемый
4508,88f1ca67-0f24-11e1-8d07-001517c526f0,Наименее продаваемый
4509,a11a6a87-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4510,70b42111-f46d-11e0-b3d5-001517c526f0,Наименее продаваемый
4511,7494e1c6-46fb-11e1-b19c-001517c526f0,Наименее продаваемый
4512,7c14db29-c77d-11de-98c8-00151716f9f5,Наименее продаваемый
4513,9a0f4af6-6ae8-11e0-9dfb-001517c526f0,Наименее продаваемый
4514,b5b9045a-bba2-11da-ab47-0002b3552d75,Наименее продаваемый
4515,f08db6b5-c30f-11e0-a22a-001517c526f0,Наименее продаваемый
4516,b0cab37a-7230-11e1-9ac0-001517c526f0,Наименее продаваемый
4517,9a4d6276-95c8-11de-8bef-00151716f9f5,Наименее продаваемый
